list_name,root_message_id,content_hash,model,prompt_version,ai_found,ai_analyzed,ai_authored,ai_tooling,mentioned_only,vendor,disclosure_form,confidence,rationale
pgsql-hackers,469b06ed-69de-ba59-c13a-91d2372e52a9@dunslane.net,d6458751e984e67d,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
pgsql-hackers,46C8C49B-87DD-4C4C-8FE5-026DCE4A1397@yesql.se,ebd28e00058ffeeb,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
pgsql-hackers,46c40cc7-db28-b684-379d-43b34daa5ffa@dunslane.net,e9c504f172c89295,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
pgsql-hackers,46d09d66-1692-4a12-a106-06981a47cb28@tantorlabs.com,b456abcd6223b997,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
pgsql-hackers,46f05236-d4d4-4b4e-84d4-faa500f14691@eisentraut.org,790cc450952955d9,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
pgsql-hackers,46f5dae9b946cbe807dd80b20b90fa21@postgrespro.ru,30c98db521d55c7e,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
pgsql-hackers,4703.1774250534@localhost,9feaaf8a65c92f6c,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
pgsql-hackers,470305.1772417108@sss.pgh.pa.us,6c8c6e4566c191b7,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
pgsql-hackers,47131733068852@mail.yandex.ru,8d78d2962a6ab3c0,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
pgsql-hackers,47169D40-3621-4CF3-945C-9B524214D66B@yesql.se,f6b7289d6324ca83,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
pgsql-hackers,472235.1678387869@sss.pgh.pa.us,a141b9e63c9ae242,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
pgsql-hackers,472274.1604258384@sss.pgh.pa.us,b2041c39c1795f25,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
pgsql-hackers,47255.1613716807@antos,5064ec9347a38220,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
pgsql-hackers,473272.1778685870@sss.pgh.pa.us,1c0516fc503258ad,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
pgsql-hackers,4739FC06-CD5A-4CF6-9133-A13C5FFAB0E1@amazon.com,a6bc99d0f2cbb046,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
pgsql-hackers,4746c150-0af6-4352-ac53-1415fa93fae9@postgresql.org,e77f3a06f99fcbb8,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
pgsql-hackers,47509690-AC33-4C8D-8566-D1B9BF662B34@apple.com,c65341b906786008,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
pgsql-hackers,4754a5b0-a32b-4036-a99a-6de14cf9fd72@eisentraut.org,229e3ec2f4686078,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
pgsql-hackers,47635ff7afffe066ee97c73c9a3e3f6@cweb018.nm,9c512b1d464fd14e,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
pgsql-hackers,4769B138-389C-436A-A025-3CA3468ECD16@yesql.se,a4008aa68d687d0e,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
pgsql-hackers,477013748dc89440dca476dbbea4bec18f1aa77e.camel@j-davis.com,905f3e5437506fec,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
pgsql-hackers,477c16c8-7ea4-20fc-38d5-ed3a77ed616c@oss.nttdata.com,a9fd05113e84322c,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
pgsql-hackers,47801526-d017-4c89-9f52-c02c449a139b@oss.nttdata.com,6a544266639f76e7,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
pgsql-hackers,4793552.atqmVPU5g4@thinkpad-pgpro,109b4b24bbcf5da1,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
pgsql-hackers,47F87A0E-C0E5-43A6-89F6-D403F2B45175@enterprisedb.com,b108a418abbcb2ac,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
pgsql-hackers,47a130fc.9196.17ddb2717df.Coremail.sun373738013@163.com,63df0268c833489a,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
pgsql-hackers,47aaf57e-1b7b-4e12-bda2-0316081ff50e@iki.fi,63d5f788192b31d3,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
pgsql-hackers,47d77b18c44f87f8222c4c7a3e2dee6b@oss.nttdata.com,9209a61b2500e170,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
pgsql-hackers,480e2d1e-9ed9-41e1-877d-a4c62e736975@highgo.ca,8a262382c498687c,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
pgsql-hackers,480e3c67-b703-46ff-a418-d3b481d68372@enterprisedb.com,5fc211e33c55b2e9,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
pgsql-hackers,4814073F-6387-4873-8B8E-4D6A7390DEC7@amazon.com,d5828871ac75149c,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
pgsql-hackers,48279D7D-F780-4F79-B820-4336D2EA10BE@u.nus.edu,2980ffbe3b582fb2,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
pgsql-hackers,4855807D-F1CA-44E6-9B58-406691832848@gmail.com,eb82e1f5d29c126b,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
pgsql-hackers,4856.1751871882@localhost,1635ea120fa58f2d,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
pgsql-hackers,485c613d1db8de2e8169d5afd43e7f9e@oss.nttdata.com,105003fccd925f34,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
pgsql-hackers,48826.1648310694@sss.pgh.pa.us,4f8d70fefd83f17d,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
pgsql-hackers,489091.1593534251@sss.pgh.pa.us,9e4b2facc54f74e1,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
pgsql-hackers,48911db71d953edec66df0d2ce303563d631fbe0.camel@j-davis.com,f97334fc5451f5b2,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
pgsql-hackers,489875059.7072445.1778142833311@mail.yahoo.com,d5f2a57bb245aba6,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
pgsql-hackers,48A4FA71-524E-41B9-953A-FD04EF36E2E7@yesql.se,cac474864c40a308,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
pgsql-hackers,48C6FAE2-3D25-4E50-A1B9-2237A9E05D41@enterprisedb.com,4cd19ee481bf5802,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
pgsql-hackers,48ECEDFB-B48A-44C1-887F-6AB739BE63A7@hxcore.ol,4b2e739aa08afa42,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
pgsql-hackers,48a0928ac94b497d9c40acf1de394c15@G08CNEXMBPEKD05.g08.fujitsu.local,2c7bd7d0c36c5045,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
pgsql-hackers,48bafc63-c30f-3962-2ded-f2e985d93e86@emmenlauer.de,0d986f10bf65a2b3,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
pgsql-hackers,48da4a1f-ccd9-4988-9622-24f37b1de2b4@eisentraut.org,9d993aff85ab60a3,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
pgsql-hackers,48e14908-6b1f-41d6-a2d5-46db870e33dc@joeconway.com,e3c515d3db4c03de,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
pgsql-hackers,491a3724-7c20-3ae1-8653-8dce986c379b@dunslane.net,507b11bbffdc2a1c,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
pgsql-hackers,491ebf6e1cd05adc3428db60eaac9487b6604037.camel@crunchydata.com,c6b5562f00636ff8,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
pgsql-hackers,492c6247-43d3-477b-8981-fb0c56767b38@app.fastmail.com,b1d5a507571f4758,qwen3:30b-a3b,ai-v4,true,false,false,false,false,anthropic,prose,0.95,mentions: Opus | found: The issue was surfaced by Opus
pgsql-hackers,4950f2bb-1526-49d8-9a0e-8f3323b4eed5@app.fastmail.com,26e32af31de74d56,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
pgsql-hackers,497a7e1a8e7c4a93b238ecbebf047459@nidsa.net,562a5b1e1d50574b,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
pgsql-hackers,497c50e8.6004.18ec1b7114c.Coremail.davidfrz1996@126.com,51a89f58c4eea39a,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
pgsql-hackers,4987.1644323098@antos,3e8a04c47b531a40,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
pgsql-hackers,49bebf7a-059a-4750-ba30-3fe0a734e4e9@Spark,4fd11ebfe1bd9deb,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
pgsql-hackers,49f389ba-95ce-8a9b-09ae-f60650c0e7c7@inbox.ru,eb99354fc310f8dc,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
pgsql-hackers,49f7e64a-b9be-4a90-a9fe-210a7740405e@app.fastmail.com,a4fc2895df4fd708,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
pgsql-hackers,4AB231AE-124B-4AE2-924C-B3DC1F9B68BF@mathworks.com,9e295ff2c4e63dad,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
pgsql-hackers,4AC7E39F-5715-485C-8E3A-1C7A0524E878@gmail.com,1a27b81074321e81,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
pgsql-hackers,4B330B98-333D-4622-A42B-AB3EAF64DE88@FreeBSD.org,53231e84332760f9,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
pgsql-hackers,4B54F427-454D-4910-AE61-E04F899091E6@amazon.com,bca80cd232a8f237,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
pgsql-hackers,4BB2735C-C347-4CF7-AFB1-8573BE930066@yesql.se,755c80e6548d582b,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
pgsql-hackers,4BCECCD5-4F40-4313-9E98-9E16BEB0B01D@gmail.com,5f5f5fb26e4552f0,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
pgsql-hackers,4BE33B3F-8E83-40EF-94BE-24467212D0D8@yandex-team.ru,10c4d15355178a7d,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
pgsql-hackers,4C89B193-7D54-4705-9CF9-F0D484B9E099@gmail.com,87adb2c579b5391d,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
pgsql-hackers,4C99A862-69C8-431F-960A-81B1151F1B89@enterprisedb.com,4c538b2e3377f7c7,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
pgsql-hackers,4CBA7034-3E44-48D1-9F73-20080B76E3C2@enterprisedb.com,64b2b2d157bffc2b,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
pgsql-hackers,4CD97E17-B9E4-421E-9A53-4317C90EFF35@amazon.com,bd75e28064ecb640,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
pgsql-hackers,4D445D3E-81C5-4135-95BB-D414204A0AB4@gmail.com,2a704117de86c331,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
pgsql-hackers,4D7D5D16-CCC5-4821-B140-72E870326BEC@enterprisedb.com,4be4194183a4b75b,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
pgsql-hackers,4DC38068-976E-4A84-8EE6-4EFACBBD927A@yandex-team.ru,a518ef1ad7af5260,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
pgsql-hackers,4E31E7AA-BFC6-47ED-90E1-3838E4D1F4FF@yesql.se,b150b3e4619a3912,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
pgsql-hackers,4E4E4B33-9FDF-4D21-B77A-642D027AEAD9@yesql.se,976d128fadbcf930,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
pgsql-hackers,4E796D56-79B5-4447-9DA7-5428BC1A6B53@cleverelephant.ca,05e28e6bd40864cd,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
pgsql-hackers,4F368CFD-306C-483E-968E-072D225A8DCE@yandex-team.ru,6b497bf0a1639ebd,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
pgsql-hackers,4F8E8D8F-45CA-4833-AB19-CC6105326583@yesql.se,51888a2688a619c3,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
pgsql-hackers,4a0a3b8df12a7fea4a379a5b1655dd4f62d42505.camel@gunduz.org,1a003a8444242fdf,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
pgsql-hackers,4a1c4a784ba04ec7fb3a4527462ae71d@postgrespro.ru,87e7d9a5c9ac36dc,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
pgsql-hackers,4a1db3c8ea39156dbe4a4f9e166ca9453e05daaa.camel@j-davis.com,81bff22fd7bb4845,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
pgsql-hackers,4a3d36ba-276a-4211-b31b-6d1f5227f967@postgrespro.ru,ebac81c6d40ca4e1,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
pgsql-hackers,4a5d233fcd28b5f1008aec79119b02b5a9357600.camel@credativ.de,feb43cba36629974,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
pgsql-hackers,4a6268ff-3340-453a-9bf5-c98d51a6f729@app.fastmail.com,90307dd891092fa0,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
pgsql-hackers,4a847c55-489f-4e8d-a664-fc6b1cbe306f@gmail.com,09b54aed0d0f48ce,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
pgsql-hackers,4aa370cb91ecf2f9885d98b80ad1109c@postgrespro.ru,05e577b84a001f98,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
pgsql-hackers,4abe0c31-097e-460e-a159-c8042b63160b@garret.ru,4198a59c3fe48d39,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
pgsql-hackers,4acddcd4-1c08-44e7-ba60-cab1022599e3@dunslane.net,8c5c2e41e1fb2cb2,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
pgsql-hackers,4b07eb8f.27a6.18faf1164a5.Coremail.songlong88@126.com,b2dd009167947f89,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
pgsql-hackers,4b19d29e-e158-534d-5dbd-57a4e34fdc23@dunslane.net,1df15f8ca839b8c5,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
pgsql-hackers,4b1deb4a-2771-416d-9710-ccd2fa66f058@www.fastmail.com,176b2712a29b67d9,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
pgsql-hackers,4b204d7b6aefba8979f33656c4426224@postgrespro.ru,5eeec5e1d9e8531c,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
pgsql-hackers,4b27fc50-8cd6-46f5-ab20-88dbaadca645@eisentraut.org,15983a8f3dc164a5,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
pgsql-hackers,4b8d299d-2505-4c30-bf80-0f697410db35@tantorlabs.com,54c19ba7cc9540d9,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
pgsql-hackers,4b9c5232-56d6-7d4c-0185-3dce3791874c@inbox.ru,7a71e6e4a1395ced,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
pgsql-hackers,4bcd65fb-2497-484c-bb41-83cb435eb64d@eisentraut.org,f034ec0bb13a9ed8,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
pgsql-hackers,4bd1f7f109231181ba204387aa94c38916f8768f.camel@j-davis.com,73f4dee32f8a869c,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
pgsql-hackers,4beb42b5-216b-bce8-d452-d924d5794c63@enterprisedb.com,6e62bd01a35cd403,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
pgsql-hackers,4bf5ab75.6fd4.19015aecf9e.Coremail.winterloo@126.com,5f6aeb1a52de7f98,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
pgsql-hackers,4bf66c5e-8dd7-4ef3-8691-db67ecff6f16@tantorlabs.com,a43cbffc921c7920,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
pgsql-hackers,4bf7e10fcc0d4a7faf3143fde83fc577@G08CNEXMBPEKD05.g08.fujitsu.local,680dff16075736a9,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
pgsql-hackers,4bf840ae-1d9a-94cc-0afe-fc48b7af1376@postgresql.org,61b13d6cfdfb60fe,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
pgsql-hackers,4c347490-d734-5fdd-d613-1327601b4e7e@mit.edu,9ee99da0ff49b211,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
pgsql-hackers,4c5da86af36a0d5e430eee3f60ce5e06f1b5cd34.camel@j-davis.com,32019118bb0854a1,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
pgsql-hackers,4c5dee3a-8381-4e0f-b882-d1bd950e8972@dalibo.com,62167b64a05a9cbf,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
pgsql-hackers,4c5f895e-3281-48f8-b943-9228b7da6471@gmail.com,2759054d1ae65be2,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
pgsql-hackers,4c77f9cfb35149b5a245c8a7ef6923f0@hopsandfork.com,ed24a10c7e48c9aa,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
pgsql-hackers,4c8b76ef434a96627170a31c3acd33cbfd6e41f1.camel@vmware.com,eec416b4e2b048d4,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
pgsql-hackers,4ca4f920-6b48-638d-08b2-93598356f5d3@oss.nttdata.com,96932d9acf9b466b,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
pgsql-hackers,4cb46e18-e688-524a-0f73-b1f03ed5d6ee@iki.fi,25de56d833df9ec8,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
pgsql-hackers,4cb9e2ae-9ac4-4e2d-a840-c4accb9d105d@tantorlabs.com,41259128e127bfd7,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
pgsql-hackers,4cc13ba1-4248-4884-b6ba-4805349e7f39@iki.fi,b8eeb8553d51b361,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
pgsql-hackers,4cc2ee93-e03c-8e13-61ed-412e7e6ff19d@gmail.com,e98563f97af3281d,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
pgsql-hackers,4cd4107ed423c8757636ec04342457bf@postgrespro.ru,b198411e95c77aae,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
pgsql-hackers,4ce1d5116fe746a699a6d29858c6a39a@G08CNEXMBPEKD05.g08.fujitsu.local,edeb47b195377934,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
pgsql-hackers,4d04f1e68aabb70000aa9a3c7e6a00d438c0a511.camel@vmware.com,a0bc172219e6f249,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
pgsql-hackers,4d0cb35ff01c5c74d2b9a582ecb73823@postgrespro.ru,9976d6e8108320a4,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
pgsql-hackers,4d13207c-43ba-1db3-1459-e7d4bc0e47ad@oss.nttdata.com,7abe5ad23b73d46b,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
pgsql-hackers,4d13563a-2c8d-fd91-20d5-e71b7a4eaa87@enterprisedb.com,82570e72ae96b84b,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
pgsql-hackers,4d39869f4bdc42b3a43004e3685ac45d@index.de,5d8187d37cba923a,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
pgsql-hackers,4d5b11b0-d241-d95c-9752-b0ec380dccf7@joeconway.com,e6bf4226bc1d8310,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
pgsql-hackers,4d623899-36ac-71b5-311d-2a4672d75736@uni-muenster.de,30d3c6103402c958,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
pgsql-hackers,4d65a385-7efa-4436-a825-0869f89d9d92@postgrespro.ru,0b23b9e5a6c16238,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
pgsql-hackers,4d6cd371-480f-1c40-1ed0-9624baca67af@gmail.com,ff89dc46572c2121,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
pgsql-hackers,4da7913d-398c-e2ad-d777-f752cf7f0bbb@garret.ru,614e075c34abb8eb,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
pgsql-hackers,4da8d211-d54d-44b9-9847-f2a9f1184c76@eisentraut.org,c90e972643ba4c62,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
pgsql-hackers,4dbad191-9b40-4bb6-8940-d18f2e93c3ce@www.fastmail.com,3431b254eb56e5bf,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
pgsql-hackers,4deb85e5-d48f-4935-ae89-0742e0aaa04b@enterprisedb.com,c9f257ad20468f71,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
pgsql-hackers,4e712a36-89be-1147-5a99-a85a31d8f2f8@gmail.com,7276aa03b5b77712,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
pgsql-hackers,4e78986b-68de-1259-b27e-4445c2fec67f@postgresql.org,fe2a271bb949e880,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
pgsql-hackers,4e7a4b38-c34a-ce2c-c71e-832d2b768b29@oss.nttdata.com,c0eed8b15d98e238,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
pgsql-hackers,4ed268473fdb4cf9b0eced6c8019d353@smhi.se,c8b085707420c935,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
pgsql-hackers,4ed9a372-7bf9-479a-926c-ae8e774717a8@www.fastmail.com,b698572a1b556184,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
pgsql-hackers,4edd2d3c30429c4445cc805ae9a788c489856eb7.1719265762.git.stanhu@gmail.com,683c2ad24e1edbf8,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
pgsql-hackers,4f0cea802476d23c6e799512ffd17aff@postgrespro.ru,e7ad263733c2e576,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
pgsql-hackers,4f20d57b2aeb447b8eb1495319940c5f@G08CNEXMBPEKD06.g08.fujitsu.local,d7c780240fb0a065,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
pgsql-hackers,4f5844b4-0499-186f-bab1-449944aee20d@2ndquadrant.com,24849a1bf4098dbd,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
pgsql-hackers,4f7766222a461703dc4f2ccf333189f1afecbe7a.camel@postgrespro.ru,6257ab8daf5e8616,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
pgsql-hackers,4f95c1fc-ad3c-7974-3a8c-6faa3931804c@iki.fi,e4cce7735286c470,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
pgsql-hackers,4msa3a34kceicvrdt5elnod53xb5qbzpia5kp7mzbojkwhfcul@z4wtldgcxdud,2fc98a67ac2e56ec,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
pgsql-hackers,4rlmjfniiyffp6b3kv4pfy4jw3pciy6mq72rdgnedsnbsx7qe5@j5hlpiwdguvc,3ea7a1b32a760446,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
pgsql-hackers,4uukubkg3t5eavtxxzfa7smqbnqqvl3ysl7aptmj77zbtdxjh3@krjnfntcirw6,17d8652c298f229c,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
pgsql-hackers,4wggb7purufpto6x35fd2kwhasehnzfdy3zdcu47qryubs2hdz@fa5kannykekr,c4f70b12ad75ea01,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
pgsql-hackers,5023677D-1E99-40C6-A537-F7F95BF202EB@mac.com,b685f5a326cf4799,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
pgsql-hackers,50250765-5B87-4AD7-9770-7FCED42A6175@yesql.se,713f039d24ad401b,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
pgsql-hackers,5026D561-8A8E-4547-BA9F-E1499C47E77B@gmail.com,aeb35df30518ad2a,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
